SrNo,TrackID,TrackName,AlbumName,Artist,ReleaseDate,Popularity,Length,Genre
0,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Oops!... I Did It Again,Britney Spears,16-05-2000,81,211160,dance pop
1,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Oops!... I Did It Again,Britney Spears,16-05-2000,81,211160,pop
2,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,Enema Of The State,blink-182,01-06-1999,84,167066,alternative metal
3,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,Enema Of The State,blink-182,01-06-1999,84,167066,modern rock
4,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,Enema Of The State,blink-182,01-06-1999,84,167066,pop punk
5,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,Enema Of The State,blink-182,01-06-1999,84,167066,punk
6,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,Enema Of The State,blink-182,01-06-1999,84,167066,rock
7,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,Enema Of The State,blink-182,01-06-1999,84,167066,socal pop punk
8,3y4LxiYMgDl4RethdzpmNe,Breathe,Breathe,Faith Hill,09-11-1999,68,250546,contemporary country
9,3y4LxiYMgDl4RethdzpmNe,Breathe,Breathe,Faith Hill,09-11-1999,68,250546,country
10,3y4LxiYMgDl4RethdzpmNe,Breathe,Breathe,Faith Hill,09-11-1999,68,250546,country dawn
11,3y4LxiYMgDl4RethdzpmNe,Breathe,Breathe,Faith Hill,09-11-1999,68,250546,country road
12,0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,Crush,Bon Jovi,01-01-2000,82,224493,glam metal
13,0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,Crush,Bon Jovi,01-01-2000,82,224493,rock
14,62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,No Strings Attached,*NSYNC,21-03-2000,74,200400,boy band
15,62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,No Strings Attached,*NSYNC,21-03-2000,74,200400,dance pop
16,62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,No Strings Attached,*NSYNC,21-03-2000,74,200400,pop
17,5Mmk2ii6laakqfeCT7OnVD,Thong Song,Unleash The Dragon,Sisqo,30-11-1999,72,253733,contemporary r&b
18,5Mmk2ii6laakqfeCT7OnVD,Thong Song,Unleash The Dragon,Sisqo,30-11-1999,72,253733,dirty south rap
19,5Mmk2ii6laakqfeCT7OnVD,Thong Song,Unleash The Dragon,Sisqo,30-11-1999,72,253733,hip pop
20,5Mmk2ii6laakqfeCT7OnVD,Thong Song,Unleash The Dragon,Sisqo,30-11-1999,72,253733,r&b
21,5Mmk2ii6laakqfeCT7OnVD,Thong Song,Unleash The Dragon,Sisqo,30-11-1999,72,253733,urban contemporary
22,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,The Marshall Mathers LP,Eminem,23-05-2000,88,284200,detroit hip hop
23,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,The Marshall Mathers LP,Eminem,23-05-2000,88,284200,hip hop
24,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,The Marshall Mathers LP,Eminem,23-05-2000,88,284200,rap
25,7oQSevUCbYs4QawXTHQVV1,Rock DJ,Sing When You're Winning,Robbie Williams,01-01-2013,59,260560,dance rock
26,7oQSevUCbYs4QawXTHQVV1,Rock DJ,Sing When You're Winning,Robbie Williams,01-01-2013,59,260560,europop
27,7H6ev70Weq6DdpZyyTmUXk,Say My Name,The Writing's On The Wall,Destiny's Child,27-07-1999,80,271333,dance pop
28,7H6ev70Weq6DdpZyyTmUXk,Say My Name,The Writing's On The Wall,Destiny's Child,27-07-1999,80,271333,girl group
29,7H6ev70Weq6DdpZyyTmUXk,Say My Name,The Writing's On The Wall,Destiny's Child,27-07-1999,80,271333,pop
30,7H6ev70Weq6DdpZyyTmUXk,Say My Name,The Writing's On The Wall,Destiny's Child,27-07-1999,80,271333,r&b
31,7H6ev70Weq6DdpZyyTmUXk,Say My Name,The Writing's On The Wall,Destiny's Child,27-07-1999,80,271333,urban contemporary
32,3AJwUDP919kvQ9QcozQPxg,Yellow,Parachutes,Coldplay,10-07-2000,91,266773,permanent wave
33,3AJwUDP919kvQ9QcozQPxg,Yellow,Parachutes,Coldplay,10-07-2000,91,266773,pop
34,60a0Rd6pjrkxjPbaKzXjfq,In the End,Hybrid Theory (Bonus Edition),Linkin Park,24-10-2000,88,216880,alternative metal
35,60a0Rd6pjrkxjPbaKzXjfq,In the End,Hybrid Theory (Bonus Edition),Linkin Park,24-10-2000,88,216880,nu metal
36,60a0Rd6pjrkxjPbaKzXjfq,In the End,Hybrid Theory (Bonus Edition),Linkin Park,24-10-2000,88,216880,post-grunge
37,60a0Rd6pjrkxjPbaKzXjfq,In the End,Hybrid Theory (Bonus Edition),Linkin Park,24-10-2000,88,216880,rap metal
38,60a0Rd6pjrkxjPbaKzXjfq,In the End,Hybrid Theory (Bonus Edition),Linkin Park,24-10-2000,88,216880,rock
39,64BbK9SFKH2jk86U3dGj2P,Otherside,Californication (Deluxe Edition),Red Hot Chili Peppers,08-06-1999,85,255373,alternative rock
40,64BbK9SFKH2jk86U3dGj2P,Otherside,Californication (Deluxe Edition),Red Hot Chili Peppers,08-06-1999,85,255373,funk metal
41,64BbK9SFKH2jk86U3dGj2P,Otherside,Californication (Deluxe Edition),Red Hot Chili Peppers,08-06-1999,85,255373,funk rock
42,64BbK9SFKH2jk86U3dGj2P,Otherside,Californication (Deluxe Edition),Red Hot Chili Peppers,08-06-1999,85,255373,permanent wave
43,64BbK9SFKH2jk86U3dGj2P,Otherside,Californication (Deluxe Edition),Red Hot Chili Peppers,08-06-1999,85,255373,rock
44,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,The Better Life,3 Doors Down,2000,82,233933,alternative metal
45,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,The Better Life,3 Doors Down,2000,82,233933,nu metal
46,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,The Better Life,3 Doors Down,2000,82,233933,post-grunge
47,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,The Better Life,3 Doors Down,2000,82,233933,rock
48,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Dr. Dre,16-11-1999,82,161506,g funk
49,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Dr. Dre,16-11-1999,82,161506,gangster rap
50,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Dr. Dre,16-11-1999,82,161506,hip hop
51,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Dr. Dre,16-11-1999,82,161506,rap
52,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Dr. Dre,16-11-1999,82,161506,west coast rap
53,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Snoop Dogg,16-11-1999,82,161506,g funk
54,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Snoop Dogg,16-11-1999,82,161506,gangster rap
55,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Snoop Dogg,16-11-1999,82,161506,hip hop
56,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Snoop Dogg,16-11-1999,82,161506,pop rap
57,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Snoop Dogg,16-11-1999,82,161506,rap
58,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Snoop Dogg,16-11-1999,82,161506,west coast rap
59,25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,Wheatus,Wheatus,15-02-1999,80,241666,pop rock
60,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo (Remastered),Modjo,2001,79,307153,disco house
61,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo (Remastered),Modjo,2001,79,307153,filter house
62,5XVjNRubJUW0iPhhSWpLCj,Better Off Alone,Who Needs Guitars Anyway?,Alice Deejay,01-10-2000,78,214883,eurodance
63,3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),Supernatural (Remastered),Santana,15-06-1999,77,261973,blues rock
64,3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),Supernatural (Remastered),Santana,15-06-1999,77,261973,classic rock
65,3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),Supernatural (Remastered),Santana,15-06-1999,77,261973,mexican classic rock
66,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,2001,Dr. Dre,16-11-1999,81,222293,g funk
67,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,2001,Dr. Dre,16-11-1999,81,222293,gangster rap
68,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,2001,Dr. Dre,16-11-1999,81,222293,hip hop
69,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,2001,Dr. Dre,16-11-1999,81,222293,rap
70,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,2001,Dr. Dre,16-11-1999,81,222293,west coast rap
71,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,2001,Eminem,16-11-1999,81,222293,detroit hip hop
72,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,2001,Eminem,16-11-1999,81,222293,hip hop
73,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,2001,Eminem,16-11-1999,81,222293,rap
74,52LJ3hyknOijCrE5gCD0rE,L'Amour Toujours,L'Amour Toujours,Gigi D'Agostino,23-05-2001,77,242053,eurodance
75,52LJ3hyknOijCrE5gCD0rE,L'Amour Toujours,L'Amour Toujours,Gigi D'Agostino,23-05-2001,77,242053,italo dance
76,1ZozJfi8u9cO2Ob8KwiwNT,Higher,Human Clay,Creed,01-01-1999,77,316733,alternative metal
77,1ZozJfi8u9cO2Ob8KwiwNT,Higher,Human Clay,Creed,01-01-1999,77,316733,nu metal
78,1ZozJfi8u9cO2Ob8KwiwNT,Higher,Human Clay,Creed,01-01-1999,77,316733,post-grunge
79,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Chocolate Starfish And The Hot Dog Flavored Water,Limp Bizkit,17-10-2000,76,321040,alternative metal
80,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Chocolate Starfish And The Hot Dog Flavored Water,Limp Bizkit,17-10-2000,76,321040,funk metal
81,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Chocolate Starfish And The Hot Dog Flavored Water,Limp Bizkit,17-10-2000,76,321040,nu metal
82,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Chocolate Starfish And The Hot Dog Flavored Water,Limp Bizkit,17-10-2000,76,321040,post-grunge
83,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Chocolate Starfish And The Hot Dog Flavored Water,Limp Bizkit,17-10-2000,76,321040,rap metal
84,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Chocolate Starfish And The Hot Dog Flavored Water,Limp Bizkit,17-10-2000,76,321040,rock
85,35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,Black & Blue,Backstreet Boys,21-11-2000,74,230093,boy band
86,35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,Black & Blue,Backstreet Boys,21-11-2000,74,230093,dance pop
87,35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,Black & Blue,Backstreet Boys,21-11-2000,74,230093,pop
88,0LWkaEyQRkF0XAms8Bg1fC,Party Up,...And Then There Was X,DMX,21-12-1999,73,268866,east coast hip hop
89,0LWkaEyQRkF0XAms8Bg1fC,Party Up,...And Then There Was X,DMX,21-12-1999,73,268866,gangster rap
90,0LWkaEyQRkF0XAms8Bg1fC,Party Up,...And Then There Was X,DMX,21-12-1999,73,268866,hardcore hip hop
91,0LWkaEyQRkF0XAms8Bg1fC,Party Up,...And Then There Was X,DMX,21-12-1999,73,268866,hip hop
92,0LWkaEyQRkF0XAms8Bg1fC,Party Up,...And Then There Was X,DMX,21-12-1999,73,268866,rap
93,0gPQTLaqHDgdupKEok7J2x,7 Days,Born to Do It,Craig David,14-08-2000,72,235133,british soul
94,0gPQTLaqHDgdupKEok7J2x,7 Days,Born to Do It,Craig David,14-08-2000,72,235133,talent show
95,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",The Writing's On The Wall,Destiny's Child,27-07-1999,72,230200,dance pop
96,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",The Writing's On The Wall,Destiny's Child,27-07-1999,72,230200,girl group
97,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",The Writing's On The Wall,Destiny's Child,27-07-1999,72,230200,pop
98,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",The Writing's On The Wall,Destiny's Child,27-07-1999,72,230200,r&b
99,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",The Writing's On The Wall,Destiny's Child,27-07-1999,72,230200,urban contemporary
100,6Sy9BUbgFse0n0LPA5lwy5,Sandstorm,"Before the Storm, Special Edition",Darude,01-01-2001,72,225493,eurodance
101,6Sy9BUbgFse0n0LPA5lwy5,Sandstorm,"Before the Storm, Special Edition",Darude,01-01-2001,72,225493,finnish edm
102,5p0ietGkLNEqx1Z7ijkw5g,My Love,Coast To Coast (Expanded Edition),Westlife,2000,72,231760,boy band
103,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',Vol. 3... Life And Times Of S. Carter,JAY-Z,28-12-1999,72,283066,east coast hip hop
104,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',Vol. 3... Life And Times Of S. Carter,JAY-Z,28-12-1999,72,283066,gangster rap
105,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',Vol. 3... Life And Times Of S. Carter,JAY-Z,28-12-1999,72,283066,hip hop
106,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',Vol. 3... Life And Times Of S. Carter,JAY-Z,28-12-1999,72,283066,pop rap
107,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',Vol. 3... Life And Times Of S. Carter,JAY-Z,28-12-1999,72,283066,rap
108,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',Vol. 3... Life And Times Of S. Carter,UGK,28-12-1999,72,283066,dirty south rap
109,5OQGeJ1ceykovrykZsGhqL,Breathless,In Blue,The Corrs,17-07-2000,72,207506,celtic rock
110,5OQGeJ1ceykovrykZsGhqL,Breathless,In Blue,The Corrs,17-07-2000,72,207506,europop
111,5OQGeJ1ceykovrykZsGhqL,Breathless,In Blue,The Corrs,17-07-2000,72,207506,pop rock
112,2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,No Strings Attached,*NSYNC,21-03-2000,72,192426,boy band
113,2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,No Strings Attached,*NSYNC,21-03-2000,72,192426,dance pop
114,2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,No Strings Attached,*NSYNC,21-03-2000,72,192426,pop
115,3BsaRV5QIulYz2lV9WWa8T,Show Me the Meaning of Being Lonely,Millennium,Backstreet Boys,18-05-1999,72,234960,boy band
116,3BsaRV5QIulYz2lV9WWa8T,Show Me the Meaning of Being Lonely,Millennium,Backstreet Boys,18-05-1999,72,234960,dance pop
117,3BsaRV5QIulYz2lV9WWa8T,Show Me the Meaning of Being Lonely,Millennium,Backstreet Boys,18-05-1999,72,234960,pop
118,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),Country Grammar,Nelly,27-06-2000,71,287000,dance pop
119,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),Country Grammar,Nelly,27-06-2000,71,287000,gangster rap
120,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),Country Grammar,Nelly,27-06-2000,71,287000,hip hop
121,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),Country Grammar,Nelly,27-06-2000,71,287000,pop rap
122,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),Country Grammar,Nelly,27-06-2000,71,287000,rap
123,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),Country Grammar,Nelly,27-06-2000,71,287000,st louis rap
124,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),Country Grammar,Nelly,27-06-2000,71,287000,urban contemporary
125,2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,I Need You,LeAnn Rimes,30-01-2001,71,215506,contemporary country
126,2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,I Need You,LeAnn Rimes,30-01-2001,71,215506,country
127,2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,I Need You,LeAnn Rimes,30-01-2001,71,215506,country dawn
128,2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,I Need You,LeAnn Rimes,30-01-2001,71,215506,country road
129,6qc34bnVOyqGDPni8H5W0U,Amazed,Lonely Grill,Lonestar,1999,71,240866,contemporary country
130,6qc34bnVOyqGDPni8H5W0U,Amazed,Lonely Grill,Lonestar,1999,71,240866,country
131,6qc34bnVOyqGDPni8H5W0U,Amazed,Lonely Grill,Lonestar,1999,71,240866,country road
132,2TTYIwTM2iLC1YOyHuhRMt,Lucky,Oops!... I Did It Again,Britney Spears,16-05-2000,71,206226,dance pop
133,2TTYIwTM2iLC1YOyHuhRMt,Lucky,Oops!... I Did It Again,Britney Spears,16-05-2000,71,206226,pop
134,6Wnlq1Pu3I0BajLvxn05Vr,Try Again,Aaliyah,Aaliyah,07-07-2001,70,284640,contemporary r&b
135,6Wnlq1Pu3I0BajLvxn05Vr,Try Again,Aaliyah,Aaliyah,07-07-2001,70,284640,dance pop
136,6Wnlq1Pu3I0BajLvxn05Vr,Try Again,Aaliyah,Aaliyah,07-07-2001,70,284640,hip pop
137,6Wnlq1Pu3I0BajLvxn05Vr,Try Again,Aaliyah,Aaliyah,07-07-2001,70,284640,r&b
138,6Wnlq1Pu3I0BajLvxn05Vr,Try Again,Aaliyah,Aaliyah,07-07-2001,70,284640,urban contemporary
139,0eKyHwckh9vQb8ncZ2DXCs,With Arms Wide Open,Human Clay,Creed,01-01-1999,70,274800,alternative metal
140,0eKyHwckh9vQb8ncZ2DXCs,With Arms Wide Open,Human Clay,Creed,01-01-1999,70,274800,nu metal
141,0eKyHwckh9vQb8ncZ2DXCs,With Arms Wide Open,Human Clay,Creed,01-01-1999,70,274800,post-grunge
142,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,The Heat,Toni Braxton,2000,69,261933,contemporary r&b
143,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,The Heat,Toni Braxton,2000,69,261933,dance pop
144,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,The Heat,Toni Braxton,2000,69,261933,r&b
145,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,The Heat,Toni Braxton,2000,69,261933,urban contemporary
146,1m2xMsxbtxv21Brome189p,I Wanna Know,My Name Is Joe,Joe,18-04-2000,69,296693,contemporary r&b
147,1m2xMsxbtxv21Brome189p,I Wanna Know,My Name Is Joe,Joe,18-04-2000,69,296693,r&b
148,1m2xMsxbtxv21Brome189p,I Wanna Know,My Name Is Joe,Joe,18-04-2000,69,296693,urban contemporary
149,46n2EGFnPC3tzWCN1Aqe26,This I Promise You,No Strings Attached,*NSYNC,21-03-2000,69,284760,boy band
150,46n2EGFnPC3tzWCN1Aqe26,This I Promise You,No Strings Attached,*NSYNC,21-03-2000,69,284760,dance pop
151,46n2EGFnPC3tzWCN1Aqe26,This I Promise You,No Strings Attached,*NSYNC,21-03-2000,69,284760,pop
152,7GHKA8GIMcND6c5nN1sFnD,Sexbomb,Reload,Tom Jones,1999,68,211893,adult standards
153,7GHKA8GIMcND6c5nN1sFnD,Sexbomb,Reload,Tom Jones,1999,68,211893,british invasion
154,7GHKA8GIMcND6c5nN1sFnD,Sexbomb,Reload,Mousse T.,1999,68,211893,deep house
155,7GHKA8GIMcND6c5nN1sFnD,Sexbomb,Reload,Mousse T.,1999,68,211893,disco house
156,7GHKA8GIMcND6c5nN1sFnD,Sexbomb,Reload,Mousse T.,1999,68,211893,vocal house
157,1H5tvpoApNDxvxDexoaAUo,Who Let The Dogs Out,Who Let The Dogs Out,Baha Men,2000,68,198400,bahamian pop
158,1VuBmEauSZywQVtqbxNqka,Beautiful Day,All That You Can't Leave Behind,U2,01-01-2000,68,246400,irish rock
159,1VuBmEauSZywQVtqbxNqka,Beautiful Day,All That You Can't Leave Behind,U2,01-01-2000,68,246400,permanent wave
160,1VuBmEauSZywQVtqbxNqka,Beautiful Day,All That You Can't Leave Behind,U2,01-01-2000,68,246400,rock
161,3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,The Madding Crowd,Nine Days,16-05-2000,68,189333,pop rock
162,5PMKzsUsTpZZGsCcJBuhP2,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Where I Wanna Be,Donell Jones,29-05-1999,67,243733,contemporary r&b
163,5PMKzsUsTpZZGsCcJBuhP2,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Where I Wanna Be,Donell Jones,29-05-1999,67,243733,r&b
164,5PMKzsUsTpZZGsCcJBuhP2,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Where I Wanna Be,Donell Jones,29-05-1999,67,243733,urban contemporary
165,0ZqveF2rEFlz2oqF2xrriP,The Riddle,L'Amour Toujours,Gigi D'Agostino,1999,67,285426,eurodance
166,0ZqveF2rEFlz2oqF2xrriP,The Riddle,L'Amour Toujours,Gigi D'Agostino,1999,67,285426,italo dance
167,69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",Survivor,Destiny's Child,01-05-2001,67,221133,dance pop
168,69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",Survivor,Destiny's Child,01-05-2001,67,221133,girl group
169,69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",Survivor,Destiny's Child,01-05-2001,67,221133,pop
170,69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",Survivor,Destiny's Child,01-05-2001,67,221133,r&b
171,69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",Survivor,Destiny's Child,01-05-2001,67,221133,urban contemporary
172,5Aa33rAPkp7f7l1aVqsHO8,Fool Again,Westlife,Westlife,01-11-1999,66,234866,boy band
173,3w8Mw9GHYepoTWOSdiyosj,Incomplete,Unleash The Dragon,Sisqo,30-11-1999,66,274226,contemporary r&b
174,3w8Mw9GHYepoTWOSdiyosj,Incomplete,Unleash The Dragon,Sisqo,30-11-1999,66,274226,dirty south rap
175,3w8Mw9GHYepoTWOSdiyosj,Incomplete,Unleash The Dragon,Sisqo,30-11-1999,66,274226,hip pop
176,3w8Mw9GHYepoTWOSdiyosj,Incomplete,Unleash The Dragon,Sisqo,30-11-1999,66,274226,r&b
177,3w8Mw9GHYepoTWOSdiyosj,Incomplete,Unleash The Dragon,Sisqo,30-11-1999,66,274226,urban contemporary
178,1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Remaster,Blue,Third Eye Blind,23-11-1999,66,237240,alternative metal
179,1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Remaster,Blue,Third Eye Blind,23-11-1999,66,237240,alternative rock
180,1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Remaster,Blue,Third Eye Blind,23-11-1999,66,237240,pop rock
181,1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Remaster,Blue,Third Eye Blind,23-11-1999,66,237240,post-grunge
182,7A0apkTSTvMbSI7yplcmlh,Come on over Baby (All I Want Is You) - Radio Version,Christina Aguilera (Expanded Edition),Christina Aguilera,1999,66,203333,dance pop
183,7A0apkTSTvMbSI7yplcmlh,Come on over Baby (All I Want Is You) - Radio Version,Christina Aguilera (Expanded Edition),Christina Aguilera,1999,66,203333,pop
184,65B1tEOv5W294uCKbmEcFV,I Hope You Dance,I Hope You Dance,Lee Ann Womack,01-01-2000,66,294533,country
185,65B1tEOv5W294uCKbmEcFV,I Hope You Dance,I Hope You Dance,Lee Ann Womack,01-01-2000,66,294533,country dawn
186,65B1tEOv5W294uCKbmEcFV,I Hope You Dance,I Hope You Dance,Lee Ann Womack,01-01-2000,66,294533,country road
187,6q4aoWgTQ8td2AvqQXuFqm,Take A Picture,Title Of Record (Expanded Edition),Filter,24-08-1999,65,363800,alternative metal
188,6q4aoWgTQ8td2AvqQXuFqm,Take A Picture,Title Of Record (Expanded Edition),Filter,24-08-1999,65,363800,alternative rock
189,6q4aoWgTQ8td2AvqQXuFqm,Take A Picture,Title Of Record (Expanded Edition),Filter,24-08-1999,65,363800,grunge
190,6q4aoWgTQ8td2AvqQXuFqm,Take A Picture,Title Of Record (Expanded Edition),Filter,24-08-1999,65,363800,industrial metal
191,6q4aoWgTQ8td2AvqQXuFqm,Take A Picture,Title Of Record (Expanded Edition),Filter,24-08-1999,65,363800,nu metal
192,6q4aoWgTQ8td2AvqQXuFqm,Take A Picture,Title Of Record (Expanded Edition),Filter,24-08-1999,65,363800,post-grunge
193,4l1MNtoCiTxBwf6yxD7kFd,Born to Make You Happy,...Baby One More Time (Digital Deluxe Version),Britney Spears,12-01-1999,64,243533,dance pop
194,4l1MNtoCiTxBwf6yxD7kFd,Born to Make You Happy,...Baby One More Time (Digital Deluxe Version),Britney Spears,12-01-1999,64,243533,pop
195,7JKEA8xYDoFp4q0QBW2PGg,Shackles (Praise You),Go Get It,Mary Mary,2000,64,198346,gospel
196,7JKEA8xYDoFp4q0QBW2PGg,Shackles (Praise You),Go Get It,Mary Mary,2000,64,198346,gospel r&b
197,5bGmuxShUba9maPswDnhCs,What a Girl Wants,Christina Aguilera (Expanded Edition),Christina Aguilera,1999,66,215800,dance pop
198,5bGmuxShUba9maPswDnhCs,What a Girl Wants,Christina Aguilera (Expanded Edition),Christina Aguilera,1999,66,215800,pop
199,4cKGldbhGJniI8BrB3K6tb,Everything You Want,Everything You Want,Vertical Horizon,14-06-1999,64,257066,neo mellow
200,4cKGldbhGJniI8BrB3K6tb,Everything You Want,Everything You Want,Vertical Horizon,14-06-1999,64,257066,pop rock
201,4cKGldbhGJniI8BrB3K6tb,Everything You Want,Everything You Want,Vertical Horizon,14-06-1999,64,257066,post-grunge
202,1sjrDQXqAa9V07FjKIlAQ4,Hemorrhage (In My Hands),Something Like Human,Fuel,19-09-2000,63,236866,alternative metal
203,1sjrDQXqAa9V07FjKIlAQ4,Hemorrhage (In My Hands),Something Like Human,Fuel,19-09-2000,63,236866,nu metal
204,1sjrDQXqAa9V07FjKIlAQ4,Hemorrhage (In My Hands),Something Like Human,Fuel,19-09-2000,63,236866,post-grunge
205,3PbHle8KhJp6GuO1jLdEmQ,Be Like That,The Better Life,3 Doors Down,2000,63,265906,alternative metal
206,3PbHle8KhJp6GuO1jLdEmQ,Be Like That,The Better Life,3 Doors Down,2000,63,265906,nu metal
207,3PbHle8KhJp6GuO1jLdEmQ,Be Like That,The Better Life,3 Doors Down,2000,63,265906,post-grunge
208,3PbHle8KhJp6GuO1jLdEmQ,Be Like That,The Better Life,3 Doors Down,2000,63,265906,rock
209,5s4catxeZsaWFnOrvrXZHf,That's the Way It Is,The Very Best of Celine Dion,Céline Dion,18-01-2019,63,241373,canadian pop
210,4pV49P2v3sxI0XYjUTmOl1,Shalala Lala,The Platinum Album,Vengaboys,13-03-2000,62,214819,bubblegum dance
211,4pV49P2v3sxI0XYjUTmOl1,Shalala Lala,The Platinum Album,Vengaboys,13-03-2000,62,214819,eurodance
